deaths_id,country,date,deaths_total
14642,Burkina Faso,4/9/20,24
14643,Morocco,4/9/20,97
14644,Kosovo,4/9/20,6
14645,Libya,4/9/20,1
14646,Guinea-Bissau,4/9/20,0
14647,Philippines,4/9/20,203
14648,Maldives,4/9/20,0
14649,Brunei,4/9/20,1
14650,North Macedonia,4/9/20,30
14651,Azerbaijan,4/9/20,9
14652,West Bank and Gaza,4/9/20,1
14653,Luxembourg,4/9/20,52
14654,Sweden,4/9/20,1155
14655,Czechia,4/9/20,112
14656,Venezuela,4/9/20,9
14657,Djibouti,4/9/20,0
14658,Montenegro,4/9/20,2
14659,Papua New Guinea,4/9/20,0
14660,Algeria,4/9/20,235
14661,Albania,4/9/20,23
14662,Nicaragua,4/9/20,1
14663,Kenya,4/9/20,7
14664,Botswana,4/9/20,1
14665,Grenada,4/9/20,0
14666,Bangladesh,4/9/20,21
14667,Slovakia,4/9/20,2
14668,Georgia,4/9/20,3
14669,Central African Republic,4/9/20,0
14670,New Zealand,4/9/20,1
14671,Benin,4/9/20,1
14672,Lesotho,4/9/20,0
14673,The Gambia,4/9/20,1
14674,Guatemala,4/9/20,3
14675,Kuwait,4/9/20,1
14676,Uganda,4/9/20,0
14677,Greece,4/9/20,87
14678,Mozambique,4/9/20,0
14679,Nigeria,4/9/20,7
14680,Fiji,4/9/20,0
14681,Mauritania,4/9/20,1
14682,Italy,4/9/20,18279
14683,Diamond Princess,4/9/20,11
14684,Eritrea,4/9/20,0
14685,Kazakhstan,4/9/20,8
14686,Eswatini,4/9/20,0
14687,Germany,4/9/20,2607
14688,Monaco,4/9/20,1
14689,Croatia,4/9/20,20
14690,France,4/9/20,12228
14691,Chile,4/9/20,57
14692,United Arab Emirates,4/9/20,14
14693,Togo,4/9/20,3
14694,Syria,4/9/20,2
14695,Antigua and Barbuda,4/9/20,2
14696,Denmark,4/9/20,237
14697,Seychelles,4/9/20,0
14698,Sudan,4/9/20,2
14699,Austria,4/9/20,295
14700,Cabo Verde,4/9/20,1
14701,Namibia,4/9/20,0
14702,South Sudan,4/9/20,0
14703,San Marino,4/9/20,34
14704,Iceland,4/9/20,6
14705,Peru,4/9/20,138
14706,Israel,4/9/20,86
14707,Egypt,4/9/20,118
14708,Spain,4/9/20,15447
14709,Dominica,4/9/20,0
14710,Nepal,4/9/20,0
14711,Jordan,4/9/20,7
14712,Trinidad and Tobago,4/9/20,8
14713,Guyana,4/9/20,6
14714,Cameroon,4/9/20,10
14715,Cote d'Ivoire,4/9/20,3
14716,Liberia,4/9/20,4
14717,Lithuania,4/9/20,16
14718,Niger,4/9/20,11
14719,Uruguay,4/9/20,7
14720,Cuba,4/9/20,15
14721,Ecuador,4/9/20,272
14722,Mali,4/9/20,7
14723,Indonesia,4/9/20,280
14724,Gabon,4/9/20,1
14725,Belarus,4/9/20,16
14726,Armenia,4/9/20,10
14727,Saint Lucia,4/9/20,0
14728,Latvia,4/9/20,3
14729,Malta,4/9/20,2
14730,Comoros,4/9/20,0
14731,Vietnam,4/9/20,0
14732,Ghana,4/9/20,6
14733,Paraguay,4/9/20,5
14734,MS Zaandam,4/9/20,2
14735,Estonia,4/9/20,24
14736,Brazil,4/9/20,950
14737,El Salvador,4/9/20,6
14738,Tajikistan,4/9/20,0
14739,Switzerland,4/9/20,948
14740,Poland,4/9/20,174
14741,India,4/9/20,226
14742,Burundi,4/9/20,0
14743,Chad,4/9/20,0
14744,Ukraine,4/9/20,57
14745,Rwanda,4/9/20,0
14746,Yemen,4/9/20,0
14747,Afghanistan,4/9/20,15
14748,Kyrgyzstan,4/9/20,4
14749,Tunisia,4/9/20,25
14750,Singapore,4/9/20,6
14751,Zimbabwe,4/9/20,3
14752,Angola,4/9/20,2
14753,Guinea,4/9/20,0
14754,Sierra Leone,4/9/20,0
14755,United Kingdom,4/9/20,9706
14756,Canada,4/9/20,503
14757,China,4/9/20,3339
14758,Timor-Leste,4/9/20,0
14759,Lebanon,4/9/20,19
14760,Tanzania,4/9/20,1
14761,Iraq,4/9/20,69
14762,Cyprus,4/9/20,10
14763,Holy See,4/9/20,0
14764,Saint Kitts and Nevis,4/9/20,0
14765,Western Sahara,4/9/20,0
14766,Norway,4/9/20,108
14767,Bulgaria,4/9/20,24
14768,Qatar,4/9/20,6
14769,Suriname,4/9/20,1
14770,Portugal,4/9/20,409
14771,Liechtenstein,4/9/20,1
14772,Finland,4/9/20,42
14773,Slovenia,4/10/20,45
14774,US,4/10/20,23362
14775,Ethiopia,4/10/20,3
14776,Iran,4/10/20,4232
14777,Bolivia,4/10/20,19
14778,Colombia,4/10/20,80
14779,Moldova,4/10/20,29
14780,Japan,4/10/20,125
14781,Mongolia,4/10/20,0
14782,Zambia,4/10/20,2
14783,Taiwan,4/10/20,6
14784,Jamaica,4/10/20,4
14785,Cambodia,4/10/20,0
14786,Argentina,4/10/20,82
14787,Costa Rica,4/10/20,3
14788,Malaysia,4/10/20,70
14789,Senegal,4/10/20,2
14790,Congo (Kinshasa),4/10/20,25
14791,Belize,4/10/20,2
14792,Andorra,4/10/20,26
14793,Madagascar,4/10/20,0
14794,Bahrain,4/10/20,6
14795,Hungary,4/10/20,77
14796,Haiti,4/10/20,2
14797,Equatorial Guinea,4/10/20,0
14798,Romania,4/10/20,270
14799,Bosnia and Herzegovina,4/10/20,36
14800,Mauritius,4/10/20,9
14801,Honduras,4/10/20,23
14802,Saudi Arabia,4/10/20,47
14803,Barbados,4/10/20,4
14804,Sao Tome and Principe,4/10/20,0
14805,Somalia,4/10/20,1
14806,Sri Lanka,4/10/20,7
14807,Saint Vincent and the Grenadines,4/10/20,0
14808,Thailand,4/10/20,33
14809,Dominican Republic,4/10/20,126
14810,Bhutan,4/10/20,0
14811,Serbia,4/10/20,71
14812,Australia,4/10/20,54
14813,Burma,4/10/20,3
14814,"Korea, South",4/10/20,208
14815,Mexico,4/10/20,233
14816,Oman,4/10/20,3
14817,Pakistan,4/10/20,86
14818,Ireland,4/10/20,287
14819,South Africa,4/10/20,24
14820,Turkey,4/10/20,1006
14821,Russia,4/10/20,94
14822,The Bahamas,4/10/20,8
14823,Malawi,4/10/20,1
14824,Netherlands,4/10/20,2520
14825,Laos,4/10/20,0
14826,Belgium,4/10/20,3019
14827,Uzbekistan,4/10/20,3
14828,Panama,4/10/20,66
14829,Burkina Faso,4/10/20,24
14830,Morocco,4/10/20,107
14831,Kosovo,4/10/20,7
14832,Libya,4/10/20,1
14833,Guinea-Bissau,4/10/20,0
14834,Philippines,4/10/20,221
14835,Maldives,4/10/20,0
14836,Brunei,4/10/20,1
14837,North Macedonia,4/10/20,32
14838,Azerbaijan,4/10/20,10
14839,West Bank and Gaza,4/10/20,2
14840,Luxembourg,4/10/20,54
14841,Sweden,4/10/20,1258
14842,Czechia,4/10/20,119
14843,Venezuela,4/10/20,9
14844,Djibouti,4/10/20,1
14845,Montenegro,4/10/20,2
14846,Papua New Guinea,4/10/20,0
14847,Algeria,4/10/20,256
14848,Albania,4/10/20,23
14849,Nicaragua,4/10/20,1
14850,Kenya,4/10/20,7
14851,Botswana,4/10/20,1
14852,Grenada,4/10/20,0
14853,Bangladesh,4/10/20,27
14854,Slovakia,4/10/20,2
14855,Georgia,4/10/20,3
14856,Central African Republic,4/10/20,0
14857,New Zealand,4/10/20,2
14858,Benin,4/10/20,1
14859,Lesotho,4/10/20,0
14860,The Gambia,4/10/20,1
14861,Guatemala,4/10/20,3
14862,Kuwait,4/10/20,1
14863,Uganda,4/10/20,0
14864,Greece,4/10/20,92
14865,Mozambique,4/10/20,0
14866,Nigeria,4/10/20,7
14867,Fiji,4/10/20,0
14868,Mauritania,4/10/20,1
14869,Italy,4/10/20,18849
14870,Diamond Princess,4/10/20,11
14871,Eritrea,4/10/20,0
14872,Kazakhstan,4/10/20,10
14873,Eswatini,4/10/20,0
14874,Germany,4/10/20,2767
14875,Monaco,4/10/20,1
14876,Croatia,4/10/20,21
14877,France,4/10/20,13215
14878,Chile,4/10/20,65
14879,United Arab Emirates,4/10/20,16
14880,Togo,4/10/20,3
14881,Syria,4/10/20,2
14882,Antigua and Barbuda,4/10/20,2
14883,Denmark,4/10/20,247
14884,Seychelles,4/10/20,0
14885,Sudan,4/10/20,2
14886,Austria,4/10/20,319
14887,Cabo Verde,4/10/20,1
14888,Namibia,4/10/20,0
14889,South Sudan,4/10/20,0
14890,San Marino,4/10/20,34
14891,Iceland,4/10/20,7
14892,Peru,4/10/20,169
14893,Israel,4/10/20,95
14894,Egypt,4/10/20,135
14895,Spain,4/10/20,16081
14896,Dominica,4/10/20,0
14897,Nepal,4/10/20,0
14898,Jordan,4/10/20,7
14899,Trinidad and Tobago,4/10/20,8
14900,Guyana,4/10/20,6
14901,Cameroon,4/10/20,12
14902,Cote d'Ivoire,4/10/20,3
14903,Liberia,4/10/20,5
14904,Lithuania,4/10/20,22
14905,Niger,4/10/20,11
14906,Uruguay,4/10/20,7
14907,Cuba,4/10/20,15
14908,Ecuador,4/10/20,297
14909,Mali,4/10/20,7
14910,Indonesia,4/10/20,306
14911,Gabon,4/10/20,1
14912,Belarus,4/10/20,19
14913,Armenia,4/10/20,12
14914,Saint Lucia,4/10/20,0
14915,Latvia,4/10/20,3
14916,Malta,4/10/20,2
14917,Comoros,4/10/20,0
14918,Vietnam,4/10/20,0
14919,Ghana,4/10/20,6
14920,Paraguay,4/10/20,6
14921,MS Zaandam,4/10/20,2
14922,Estonia,4/10/20,24
14923,Brazil,4/10/20,1057
14924,El Salvador,4/10/20,6
14925,Tajikistan,4/10/20,0
14926,Switzerland,4/10/20,1002
14927,Poland,4/10/20,181
14928,India,4/10/20,246
14929,Burundi,4/10/20,0
14930,Chad,4/10/20,0
14931,Ukraine,4/10/20,69
14932,Rwanda,4/10/20,0
14933,Yemen,4/10/20,0
14934,Afghanistan,4/10/20,15
14935,Kyrgyzstan,4/10/20,5
14936,Tunisia,4/10/20,25
14937,Singapore,4/10/20,7
14938,Zimbabwe,4/10/20,3
14939,Angola,4/10/20,2
14940,Guinea,4/10/20,0
14941,Sierra Leone,4/10/20,0
14942,United Kingdom,4/10/20,10829
14943,Canada,4/10/20,557
14944,China,4/10/20,3340
14945,Timor-Leste,4/10/20,0
14946,Lebanon,4/10/20,20
14947,Tanzania,4/10/20,3
14948,Iraq,4/10/20,70
14949,Cyprus,4/10/20,10
14950,Holy See,4/10/20,0
14951,Saint Kitts and Nevis,4/10/20,0
14952,Western Sahara,4/10/20,0
14953,Norway,4/10/20,113
14954,Bulgaria,4/10/20,25
14955,Qatar,4/10/20,6
14956,Suriname,4/10/20,1
14957,Portugal,4/10/20,435
14958,Liechtenstein,4/10/20,1
14959,Finland,4/10/20,48
14960,Slovenia,4/11/20,50
14961,US,4/11/20,25481
14962,Ethiopia,4/11/20,3
14963,Iran,4/11/20,4357
14964,Bolivia,4/11/20,20
14965,Colombia,4/11/20,100
14966,Moldova,4/11/20,30
14967,Japan,4/11/20,138
14968,Mongolia,4/11/20,0
14969,Zambia,4/11/20,2
14970,Taiwan,4/11/20,6
14971,Jamaica,4/11/20,4
14972,Cambodia,4/11/20,0
14973,Argentina,4/11/20,83
14974,Costa Rica,4/11/20,3
14975,Malaysia,4/11/20,73
14976,Senegal,4/11/20,2
14977,Congo (Kinshasa),4/11/20,25
14978,Belize,4/11/20,2
14979,Andorra,4/11/20,26
14980,Madagascar,4/11/20,0
14981,Bahrain,4/11/20,6
14982,Hungary,4/11/20,85
14983,Haiti,4/11/20,2
14984,Equatorial Guinea,4/11/20,0
14985,Romania,4/11/20,291
14986,Bosnia and Herzegovina,4/11/20,37
14987,Mauritius,4/11/20,9
14988,Honduras,4/11/20,24
14989,Saudi Arabia,4/11/20,52
14990,Barbados,4/11/20,4
14991,Sao Tome and Principe,4/11/20,0
14992,Somalia,4/11/20,1
14993,Sri Lanka,4/11/20,7
14994,Saint Vincent and the Grenadines,4/11/20,0
14995,Thailand,4/11/20,35
14996,Dominican Republic,4/11/20,135
14997,Bhutan,4/11/20,0
14998,Serbia,4/11/20,74
14999,Australia,4/11/20,57
15000,Burma,4/11/20,3
15001,"Korea, South",4/11/20,211
15002,Mexico,4/11/20,273
15003,Oman,4/11/20,3
15004,Pakistan,4/11/20,91
15005,Ireland,4/11/20,320
15006,South Africa,4/11/20,25
15007,Turkey,4/11/20,1101
15008,Russia,4/11/20,106
15009,The Bahamas,4/11/20,8
15010,Malawi,4/11/20,2
15011,Netherlands,4/11/20,2653
15012,Laos,4/11/20,0
15013,Belgium,4/11/20,3346
15014,Uzbekistan,4/11/20,4
15015,Panama,4/11/20,74
15016,Burkina Faso,4/11/20,27
15017,Morocco,4/11/20,111
15018,Kosovo,4/11/20,7
15019,Libya,4/11/20,1
15020,Guinea-Bissau,4/11/20,0
15021,Philippines,4/11/20,247
15022,Maldives,4/11/20,0
15023,Brunei,4/11/20,1
15024,North Macedonia,4/11/20,34
15025,Azerbaijan,4/11/20,11
15026,West Bank and Gaza,4/11/20,2
15027,Luxembourg,4/11/20,62
15028,Sweden,4/11/20,1355
15029,Czechia,4/11/20,129
15030,Venezuela,4/11/20,9
15031,Djibouti,4/11/20,2
15032,Montenegro,4/11/20,2
15033,Papua New Guinea,4/11/20,0
15034,Algeria,4/11/20,275
15035,Albania,4/11/20,23
15036,Nicaragua,4/11/20,1
15037,Kenya,4/11/20,7
15038,Botswana,4/11/20,1
15039,Grenada,4/11/20,0
15040,Bangladesh,4/11/20,30
15041,Slovakia,4/11/20,2
15042,Georgia,4/11/20,3
15043,Central African Republic,4/11/20,0
15044,New Zealand,4/11/20,4
15045,Benin,4/11/20,1
15046,Lesotho,4/11/20,0
15047,The Gambia,4/11/20,1
15048,Guatemala,4/11/20,3
15049,Kuwait,4/11/20,1
15050,Uganda,4/11/20,0
15051,Greece,4/11/20,93
15052,Mozambique,4/11/20,0
15053,Nigeria,4/11/20,10
15054,Fiji,4/11/20,0
15055,Mauritania,4/11/20,1
15056,Italy,4/11/20,19468
15057,Diamond Princess,4/11/20,11
15058,Eritrea,4/11/20,0
15059,Kazakhstan,4/11/20,10
15060,Eswatini,4/11/20,0
15061,Germany,4/11/20,2736
15062,Monaco,4/11/20,1
15063,Croatia,4/11/20,21
15064,France,4/11/20,13851
15065,Chile,4/11/20,73
15066,United Arab Emirates,4/11/20,20
15067,Togo,4/11/20,3
15068,Syria,4/11/20,2
15069,Antigua and Barbuda,4/11/20,2
15070,Denmark,4/11/20,260
15071,Seychelles,4/11/20,0
15072,Sudan,4/11/20,2
15073,Austria,4/11/20,337
15074,Cabo Verde,4/11/20,1
15075,Namibia,4/11/20,0
15076,South Sudan,4/11/20,0
15077,San Marino,4/11/20,35
15078,Iceland,4/11/20,8
15079,Peru,4/11/20,181
15080,Israel,4/11/20,101
15081,Egypt,4/11/20,146
15082,Spain,4/11/20,16606
15083,Dominica,4/11/20,0
15084,Nepal,4/11/20,0
15085,Jordan,4/11/20,7
15086,Trinidad and Tobago,4/11/20,8
15087,Guyana,4/11/20,6
15088,Cameroon,4/11/20,12
15089,Cote d'Ivoire,4/11/20,4
15090,Liberia,4/11/20,5
15091,Lithuania,4/11/20,23
15092,Niger,4/11/20,11
15093,Uruguay,4/11/20,7
15094,Cuba,4/11/20,16
15095,Ecuador,4/11/20,315
15096,Mali,4/11/20,7
15097,Indonesia,4/11/20,327
15098,Gabon,4/11/20,1
15099,Belarus,4/11/20,23
15100,Armenia,4/11/20,13
15101,Saint Lucia,4/11/20,0
15102,Latvia,4/11/20,3
15103,Malta,4/11/20,3
15104,Comoros,4/11/20,0
15105,Vietnam,4/11/20,0
15106,Ghana,4/11/20,8
15107,Paraguay,4/11/20,6
15108,MS Zaandam,4/11/20,2
15109,Estonia,4/11/20,24
15110,Brazil,4/11/20,1124
15111,El Salvador,4/11/20,6
15112,Tajikistan,4/11/20,0
15113,Switzerland,4/11/20,1036
15114,Poland,4/11/20,208
15115,India,4/11/20,288
15116,Burundi,4/11/20,0
15117,Chad,4/11/20,0
15118,Ukraine,4/11/20,73
15119,Rwanda,4/11/20,0
15120,Yemen,4/11/20,0
15121,Afghanistan,4/11/20,18
15122,Kyrgyzstan,4/11/20,5
15123,Tunisia,4/11/20,28
15124,Singapore,4/11/20,8
15125,Zimbabwe,4/11/20,3
15126,Angola,4/11/20,2
15127,Guinea,4/11/20,0
15128,Sierra Leone,4/11/20,0
15129,United Kingdom,4/11/20,11673
15130,Canada,4/11/20,654
15131,China,4/11/20,3343
15132,Timor-Leste,4/11/20,0
15133,Lebanon,4/11/20,20
15134,Tanzania,4/11/20,3
15135,Iraq,4/11/20,72
15136,Cyprus,4/11/20,10
15137,Holy See,4/11/20,0
15138,Saint Kitts and Nevis,4/11/20,0
15139,Western Sahara,4/11/20,0
15140,Norway,4/11/20,119
15141,Bulgaria,4/11/20,28
15142,Qatar,4/11/20,6
15143,Suriname,4/11/20,1
15144,Portugal,4/11/20,470
15145,Liechtenstein,4/11/20,1
15146,Finland,4/11/20,49
15147,Slovenia,4/12/20,53
15148,US,4/12/20,27294
15149,Ethiopia,4/12/20,3
15150,Iran,4/12/20,4474
15151,Bolivia,4/12/20,24
15152,Colombia,4/12/20,109
15153,Moldova,4/12/20,31
15154,Japan,4/12/20,147
15155,Mongolia,4/12/20,0
15156,Zambia,4/12/20,2
15157,Taiwan,4/12/20,6
15158,Jamaica,4/12/20,4
15159,Cambodia,4/12/20,0
15160,Argentina,4/12/20,90
15161,Costa Rica,4/12/20,3
15162,Malaysia,4/12/20,76
15163,Senegal,4/12/20,2
15164,Congo (Kinshasa),4/12/20,25
15165,Belize,4/12/20,2
15166,Andorra,4/12/20,29
15167,Madagascar,4/12/20,0
15168,Bahrain,4/12/20,6
15169,Hungary,4/12/20,99
15170,Haiti,4/12/20,3
15171,Equatorial Guinea,4/12/20,0
15172,Romania,4/12/20,316
15173,Bosnia and Herzegovina,4/12/20,39
15174,Mauritius,4/12/20,9
15175,Honduras,4/12/20,25
15176,Saudi Arabia,4/12/20,59
15177,Barbados,4/12/20,4
15178,Sao Tome and Principe,4/12/20,0
15179,Somalia,4/12/20,1
15180,Sri Lanka,4/12/20,7
15181,Saint Vincent and the Grenadines,4/12/20,0
15182,Thailand,4/12/20,38
15183,Dominican Republic,4/12/20,173
15184,Bhutan,4/12/20,0
15185,Serbia,4/12/20,80
15186,Australia,4/12/20,60
15187,Burma,4/12/20,4
15188,"Korea, South",4/12/20,214
15189,Mexico,4/12/20,296
15190,Oman,4/12/20,4
15191,Pakistan,4/12/20,93
15192,Ireland,4/12/20,334
15193,South Africa,4/12/20,25
15194,Turkey,4/12/20,1198
15195,Russia,4/12/20,130
15196,The Bahamas,4/12/20,8
15197,Malawi,4/12/20,2
15198,Netherlands,4/12/20,2747
15199,Laos,4/12/20,0
15200,Belgium,4/12/20,3600
15201,Uzbekistan,4/12/20,4
15202,Panama,4/12/20,79
15203,Burkina Faso,4/12/20,27
15204,Morocco,4/12/20,118
15205,Kosovo,4/12/20,7
15206,Libya,4/12/20,1
15207,Guinea-Bissau,4/12/20,0
15208,Philippines,4/12/20,297
15209,Maldives,4/12/20,0
15210,Brunei,4/12/20,1
15211,North Macedonia,4/12/20,34
15212,Azerbaijan,4/12/20,11
15213,West Bank and Gaza,4/12/20,2
15214,Luxembourg,4/12/20,66
15215,Sweden,4/12/20,1440
15216,Czechia,4/12/20,138
15217,Venezuela,4/12/20,9
15218,Djibouti,4/12/20,2
15219,Montenegro,4/12/20,3
15220,Papua New Guinea,4/12/20,0
15221,Algeria,4/12/20,293
15222,Albania,4/12/20,23
15223,Nicaragua,4/12/20,1
15224,Kenya,4/12/20,8
15225,Botswana,4/12/20,1
15226,Grenada,4/12/20,0
15227,Bangladesh,4/12/20,34
15228,Slovakia,4/12/20,2
15229,Georgia,4/12/20,3
15230,Central African Republic,4/12/20,0
15231,New Zealand,4/12/20,4
15232,Benin,4/12/20,1
15233,Lesotho,4/12/20,0
15234,The Gambia,4/12/20,1
15235,Guatemala,4/12/20,5
15236,Kuwait,4/12/20,1
15237,Uganda,4/12/20,0
15238,Greece,4/12/20,98
15239,Mozambique,4/12/20,0
15240,Nigeria,4/12/20,10
15241,Fiji,4/12/20,0
15242,Mauritania,4/12/20,1
15243,Italy,4/12/20,19899
15244,Diamond Princess,4/12/20,11
15245,Eritrea,4/12/20,0
15246,Kazakhstan,4/12/20,10
15247,Eswatini,4/12/20,0
15248,Germany,4/12/20,3022
15249,Monaco,4/12/20,1
15250,Croatia,4/12/20,23
15251,France,4/12/20,14412
15252,Chile,4/12/20,80
15253,United Arab Emirates,4/12/20,22
15254,Togo,4/12/20,3
15255,Syria,4/12/20,2
15256,Antigua and Barbuda,4/12/20,2
15257,Denmark,4/12/20,273
15258,Seychelles,4/12/20,0
15259,Sudan,4/12/20,2
15260,Austria,4/12/20,350
15261,Cabo Verde,4/12/20,1
15262,Namibia,4/12/20,0
15263,South Sudan,4/12/20,0
15264,San Marino,4/12/20,35
15265,Iceland,4/12/20,8
15266,Peru,4/12/20,193
15267,Israel,4/12/20,103
15268,Egypt,4/12/20,159
15269,Spain,4/12/20,17209
15270,Dominica,4/12/20,0
15271,Nepal,4/12/20,0
15272,Jordan,4/12/20,7
15273,Trinidad and Tobago,4/12/20,8
15274,Guyana,4/12/20,6
15275,Cameroon,4/12/20,12
15276,Cote d'Ivoire,4/12/20,5
15277,Liberia,4/12/20,5
15278,Lithuania,4/12/20,23
15279,Niger,4/12/20,12
15280,Uruguay,4/12/20,7
15281,Cuba,4/12/20,18
15282,Ecuador,4/12/20,333
15283,Mali,4/12/20,9
15284,Indonesia,4/12/20,373
15285,Gabon,4/12/20,1
15286,Belarus,4/12/20,26
15287,Armenia,4/12/20,13
15288,Saint Lucia,4/12/20,0
15289,Latvia,4/12/20,5
15290,Malta,4/12/20,3
15291,Comoros,4/12/20,0
15292,Vietnam,4/12/20,0
15293,Ghana,4/12/20,8
15294,Paraguay,4/12/20,6
15295,MS Zaandam,4/12/20,2
15296,Estonia,4/12/20,25
15297,Brazil,4/12/20,1223
15298,El Salvador,4/12/20,6
15299,Tajikistan,4/12/20,0
15300,Switzerland,4/12/20,1106
15301,Poland,4/12/20,232
15302,India,4/12/20,331
15303,Burundi,4/12/20,0
15304,Chad,4/12/20,0
15305,Ukraine,4/12/20,83
15306,Rwanda,4/12/20,0
15307,Yemen,4/12/20,0
15308,Afghanistan,4/12/20,18
15309,Kyrgyzstan,4/12/20,5
15310,Tunisia,4/12/20,31
15311,Singapore,4/12/20,8
15312,Zimbabwe,4/12/20,3
15313,Angola,4/12/20,2
15314,Guinea,4/12/20,0
15315,Sierra Leone,4/12/20,0
15316,United Kingdom,4/12/20,12330
15317,Canada,4/12/20,714
15318,China,4/12/20,3343
15319,Timor-Leste,4/12/20,0
15320,Lebanon,4/12/20,20
15321,Tanzania,4/12/20,3
15322,Iraq,4/12/20,76
15323,Cyprus,4/12/20,11
15324,Holy See,4/12/20,0
15325,Saint Kitts and Nevis,4/12/20,0
15326,Western Sahara,4/12/20,0
15327,Norway,4/12/20,128
15328,Bulgaria,4/12/20,29
15329,Qatar,4/12/20,7
15330,Suriname,4/12/20,1
15331,Portugal,4/12/20,504
15332,Liechtenstein,4/12/20,1
15333,Finland,4/12/20,56
15334,Slovenia,4/13/20,55
15335,US,4/13/20,29240
15336,Ethiopia,4/13/20,3
15337,Iran,4/13/20,4585
15338,Bolivia,4/13/20,27
15339,Colombia,4/13/20,112
15340,Moldova,4/13/20,35
15341,Japan,4/13/20,156
15342,Mongolia,4/13/20,0
15343,Zambia,4/13/20,2
15344,Taiwan,4/13/20,6
15345,Jamaica,4/13/20,4
15346,Cambodia,4/13/20,0
15347,Argentina,4/13/20,97
15348,Costa Rica,4/13/20,3
15349,Malaysia,4/13/20,77
15350,Senegal,4/13/20,2
15351,Congo (Kinshasa),4/13/20,25
15352,Belize,4/13/20,2
15353,Andorra,4/13/20,29
15354,Madagascar,4/13/20,0
15355,Bahrain,4/13/20,6
15356,Hungary,4/13/20,109
15357,Haiti,4/13/20,3
15358,Equatorial Guinea,4/13/20,0
15359,Romania,4/13/20,331
15360,Bosnia and Herzegovina,4/13/20,39
15361,Mauritius,4/13/20,9
15362,Honduras,4/13/20,25
15363,Saudi Arabia,4/13/20,65
15364,Barbados,4/13/20,4
15365,Sao Tome and Principe,4/13/20,0
15366,Somalia,4/13/20,2
15367,Sri Lanka,4/13/20,7
15368,Saint Vincent and the Grenadines,4/13/20,0
15369,Thailand,4/13/20,40
15370,Dominican Republic,4/13/20,177
15371,Bhutan,4/13/20,0
15372,Serbia,4/13/20,85
15373,Australia,4/13/20,61
15374,Burma,4/13/20,4
15375,"Korea, South",4/13/20,217
15376,Mexico,4/13/20,332
15377,Oman,4/13/20,4
15378,Pakistan,4/13/20,96
15379,Ireland,4/13/20,365
15380,South Africa,4/13/20,27
15381,Turkey,4/13/20,1296
15382,Russia,4/13/20,148
15383,The Bahamas,4/13/20,8
15384,Malawi,4/13/20,2
15385,Netherlands,4/13/20,2833
15386,Laos,4/13/20,0
15387,Belgium,4/13/20,3903
15388,Uzbekistan,4/13/20,4
15389,Panama,4/13/20,87
15390,Burkina Faso,4/13/20,27
15391,Morocco,4/13/20,126
15392,Kosovo,4/13/20,7
15393,Libya,4/13/20,1
15394,Guinea-Bissau,4/13/20,0
15395,Philippines,4/13/20,315
15396,Maldives,4/13/20,0
15397,Brunei,4/13/20,1
15398,North Macedonia,4/13/20,38
15399,Azerbaijan,4/13/20,12
15400,West Bank and Gaza,4/13/20,2
15401,Luxembourg,4/13/20,69
15402,Sweden,4/13/20,1531
15403,Czechia,4/13/20,143
15404,Venezuela,4/13/20,9
15405,Djibouti,4/13/20,2
15406,Montenegro,4/13/20,3
15407,Papua New Guinea,4/13/20,0
15408,Algeria,4/13/20,313
15409,Albania,4/13/20,23
15410,Nicaragua,4/13/20,1
15411,Kenya,4/13/20,9
15412,Botswana,4/13/20,1
15413,Grenada,4/13/20,0
15414,Bangladesh,4/13/20,39
15415,Slovakia,4/13/20,2
15416,Georgia,4/13/20,3
15417,Central African Republic,4/13/20,0
15418,New Zealand,4/13/20,5
15419,Benin,4/13/20,1
15420,Lesotho,4/13/20,0
15421,The Gambia,4/13/20,1
15422,Guatemala,4/13/20,5
15423,Kuwait,4/13/20,2
15424,Uganda,4/13/20,0
15425,Greece,4/13/20,99
15426,Mozambique,4/13/20,0
15427,Nigeria,4/13/20,10
15428,Fiji,4/13/20,0
15429,Mauritania,4/13/20,1
15430,Italy,4/13/20,20465
15431,Diamond Princess,4/13/20,11
15432,Eritrea,4/13/20,0
15433,Kazakhstan,4/13/20,12
15434,Eswatini,4/13/20,0
15435,Germany,4/13/20,3194
15436,Monaco,4/13/20,1
15437,Croatia,4/13/20,25
15438,France,4/13/20,14986
15439,Chile,4/13/20,82
15440,United Arab Emirates,4/13/20,25
15441,Togo,4/13/20,3
15442,Syria,4/13/20,2
15443,Antigua and Barbuda,4/13/20,2
15444,Denmark,4/13/20,285
15445,Seychelles,4/13/20,0
15446,Sudan,4/13/20,4
15447,Austria,4/13/20,368
15448,Cabo Verde,4/13/20,1
15449,Namibia,4/13/20,0
15450,South Sudan,4/13/20,0
15451,San Marino,4/13/20,35
15452,Iceland,4/13/20,8
15453,Peru,4/13/20,216
15454,Israel,4/13/20,116
15455,Egypt,4/13/20,164
15456,Spain,4/13/20,17756
15457,Dominica,4/13/20,0
15458,Nepal,4/13/20,0
15459,Jordan,4/13/20,7
15460,Trinidad and Tobago,4/13/20,8
15461,Guyana,4/13/20,6
15462,Cameroon,4/13/20,12
15463,Cote d'Ivoire,4/13/20,6
15464,Liberia,4/13/20,6
15465,Lithuania,4/13/20,24
15466,Niger,4/13/20,12
15467,Uruguay,4/13/20,8
